,0,1,2,3
132,실내 청소 시나리오,폴리,2-4-80-2-최용욱.wav,23.160958333333333
133,실내 청소 시나리오,폴리,2-4-80-3-김규동.wav,36.0
134,실내 청소 시나리오,폴리,2-4-80-3-김근민.wav,33.375
135,실내 청소 시나리오,폴리,2-4-80-3-김동영.wav,29.0
136,실내 청소 시나리오,폴리,2-4-80-3-김원준.wav,20.999854166666665
137,실내 청소 시나리오,폴리,2-4-80-3-김지호.wav,17.0
138,실내 청소 시나리오,폴리,2-4-80-3-어상진.wav,17.71590625
139,실내 청소 시나리오,폴리,2-4-80-3-윤정현.wav,16.053645833333334
140,실내 청소 시나리오,폴리,2-4-80-3-이민우.wav,33.5
141,실내 청소 시나리오,폴리,2-4-80-3-이상화.wav,55.166947916666665
142,실내 청소 시나리오,폴리,2-4-80-3-조현진.wav,36.62498958333333
143,실내 청소 시나리오,폴리,2-4-80-3-채강해.wav,33.875
144,실내 청소 시나리오,폴리,2-4-80-3-최보영.wav,24.70934375
145,실내 청소 시나리오,폴리,2-4-80-3-최용욱.wav,24.794927083333334
146,실내 청소 시나리오,폴리,2-4-80-4-김동영.wav,39.0
147,실내 청소 시나리오,폴리,2-4-80-4-최보영.wav,29.62134375
148,구강 발생 소리 시나리오,폴리,2-4-92-1 최용욱.wav,70.53564583333333
149,구강 발생 소리 시나리오,폴리,2-4-92-1-고수완.wav,26.25
150,구강 발생 소리 시나리오,폴리,2-4-92-1-김규동.wav,36.78125
151,구강 발생 소리 시나리오,폴리,2-4-92-1-김근민.wav,92.59791666666666
152,구강 발생 소리 시나리오,폴리,2-4-92-1-김원준.wav,29.28571875
153,구강 발생 소리 시나리오,폴리,2-4-92-1-김지호.wav,25.6
154,구강 발생 소리 시나리오,폴리,2-4-92-1-어상진.wav,18.607958333333332
155,구강 발생 소리 시나리오,폴리,2-4-92-1-윤정현.wav,18.666666666666668
156,구강 발생 소리 시나리오,폴리,2-4-92-1-이민우.wav,24.0
157,구강 발생 소리 시나리오,폴리,2-4-92-1-이상화.wav,28.0
158,구강 발생 소리 시나리오,폴리,2-4-92-1-조현진.wav,38.0
159,구강 발생 소리 시나리오,폴리,2-4-92-1-채강해.wav,27.11114583333333
160,구강 발생 소리 시나리오,폴리,2-4-92-1-최보영.wav,15.9375
161,구강 발생 소리 시나리오,폴리,2-4-92-2 최용욱.wav,23.387885416666666
162,구강 발생 소리 시나리오,폴리,2-4-92-2-고수완.wav,17.158208333333334
163,구강 발생 소리 시나리오,폴리,2-4-92-2-김규동.wav,35.9375
164,구강 발생 소리 시나리오,폴리,2-4-92-2-김근민.wav,27.125
165,구강 발생 소리 시나리오,폴리,2-4-92-2-김원준.wav,21.4285625
166,구강 발생 소리 시나리오,폴리,2-4-92-2-김지호.wav,16.0
167,구강 발생 소리 시나리오,폴리,2-4-92-2-어상진.wav,17.5
168,구강 발생 소리 시나리오,폴리,2-4-92-2-윤정현.wav,21.5
169,구강 발생 소리 시나리오,폴리,2-4-92-2-이민우.wav,22.171916666666668
170,구강 발생 소리 시나리오,폴리,2-4-92-2-이상화.wav,22.0
171,구강 발생 소리 시나리오,폴리,2-4-92-2-조현진.wav,23.0
172,구강 발생 소리 시나리오,폴리,2-4-92-2-채강해.wav,36.93920833333333
173,구강 발생 소리 시나리오,폴리,2-4-92-2-최보영.wav,18.75
174,구강 발생 소리 시나리오,폴리,2-4-92-3 최용욱.wav,70.53564583333333
175,구강 발생 소리 시나리오,폴리,2-4-92-3-고수완.wav,21.9140625
176,구강 발생 소리 시나리오,폴리,2-4-92-3-김규동.wav,38.5
